subject,activity,dataset,set,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
uci_subject_24,sitting,UCI_HAR,test,0.29134578,-0.060765185,-0.11054454,-0.99120654,-0.94027754,-0.97409512,-0.99237298,-0.93812013,-0.97524569,-0.93135786
uci_subject_24,sitting,UCI_HAR,test,0.27794718,-0.021888732,-0.099992165,-0.99015406,-0.90299483,-0.96839984,-0.99027932,-0.89307605,-0.96679191,-0.93135786
uci_subject_24,sitting,UCI_HAR,test,0.27214466,-0.00031988288,-0.10447336,-0.9922923,-0.96972718,-0.95175272,-0.99253269,-0.96858917,-0.95136005,-0.93684082
uci_subject_24,sitting,UCI_HAR,test,0.27941555,-0.015292917,-0.13266073,-0.99246564,-0.97063757,-0.96275127,-0.9935353,-0.96866952,-0.96038294,-0.93605417
uci_subject_24,sitting,UCI_HAR,test,0.27943943,-0.015868946,-0.15239209,-0.99319957,-0.97203239,-0.97047162,-0.99370014,-0.97011041,-0.96888398,-0.93605417
uci_subject_24,sitting,UCI_HAR,test,0.27789404,-0.014281476,-0.13376681,-0.99483721,-0.97806338,-0.94058055,-0.99518375,-0.97662244,-0.93556574,-0.93965084
uci_subject_24,sitting,UCI_HAR,test,0.27473119,-0.015615768,-0.088987144,-0.99491648,-0.98411429,-0.95059171,-0.99532724,-0.98292535,-0.94748036,-0.93965084
uci_subject_24,sitting,UCI_HAR,test,0.27621711,-0.01686349,-0.090639011,-0.99327594,-0.97007291,-0.94968689,-0.99445117,-0.97129157,-0.94170024,-0.93446841
uci_subject_24,sitting,UCI_HAR,test,0.2796262,-0.015369048,-0.10749168,-0.9910634,-0.96222886,-0.96510769,-0.99240188,-0.96270422,-0.96867777,-0.93446841
uci_subject_24,sitting,UCI_HAR,test,0.27702643,-0.013712121,-0.1100899,-0.99246807,-0.97256809,-0.97497205,-0.99331377,-0.97199842,-0.971653,-0.9357528
uci_subject_24,sitting,UCI_HAR,test,0.2743579,-0.012955406,-0.096220402,-0.99579884,-0.97939141,-0.96927867,-0.99617018,-0.97797375,-0.96664299,-0.93976227
uci_subject_24,sitting,UCI_HAR,test,0.27833625,-0.013747716,-0.097053993,-0.99538596,-0.97930131,-0.97400538,-0.99550021,-0.97901135,-0.97123407,-0.93847115
uci_subject_24,sitting,UCI_HAR,test,0.28222514,-0.024682984,-0.10954112,-0.99430603,-0.96809837,-0.98012657,-0.99448219,-0.9673858,-0.9827575,-0.93847115
uci_subject_24,sitting,UCI_HAR,test,0.27500271,-0.017573786,-0.11153137,-0.99303291,-0.95550076,-0.97341195,-0.99367683,-0.95436446,-0.9746144,-0.93849359
uci_subject_24,lying,UCI_HAR,test,0.2792704,-0.021636854,-0.12404203,-0.8896978,-0.95843487,-0.89489808,-0.91480294,-0.96524809,-0.9036513,-0.88505282
uci_subject_24,lying,UCI_HAR,test,0.27010933,-0.019861091,-0.10731635,-0.95785266,-0.98013897,-0.95647933,-0.95941353,-0.9797166,-0.95723279,-0.8938298
uci_subject_24,lying,UCI_HAR,test,0.26475474,-0.015965589,-0.10703808,-0.96890479,-0.97888287,-0.96584887,-0.96763461,-0.97853295,-0.96669161,-0.92332117
uci_subject_24,lying,UCI_HAR,test,0.25245835,-0.01678302,-0.10431155,-0.96202597,-0.97856061,-0.96404142,-0.95892194,-0.97710924,-0.96358082,-0.92332117
uci_subject_24,lying,UCI_HAR,test,0.26609928,-0.017163888,-0.10656415,-0.9498921,-0.97417539,-0.95855531,-0.94761813,-0.97134017,-0.95690112,-0.9012853
uci_subject_24,lying,UCI_HAR,test,0.32281357,-0.011775175,-0.12959807,-0.96916073,-0.98240733,-0.97060482,-0.96993549,-0.98224512,-0.97021331,-0.9012853
uci_subject_24,lying,UCI_HAR,test,0.2636603,-0.014489502,-0.10986531,-0.9642138,-0.99105609,-0.96299997,-0.96599376,-0.98980527,-0.95775395,-0.91628971
uci_subject_24,lying,UCI_HAR,test,0.27830997,-0.016461509,-0.10468398,-0.96253966,-0.98884757,-0.97542177,-0.96183715,-0.9889421,-0.97374964,-0.91980648
uci_subject_24,lying,UCI_HAR,test,0.27297142,-0.017548576,-0.10887669,-0.96154589,-0.9857082,-0.97657323,-0.95912668,-0.98656035,-0.97608912,-0.91980648
uci_subject_24,lying,UCI_HAR,test,0.24801886,-0.020384987,-0.10015137,-0.96505396,-0.98806901,-0.98280183,-0.96674257,-0.98693022,-0.98367279,-0.91208439
uci_subject_24,lying,UCI_HAR,test,0.29917771,-0.016926601,-0.10917537,-0.96337976,-0.98460879,-0.98368531,-0.96298986,-0.98337002,-0.98057164,-0.90632495
uci_subject_24,lying,UCI_HAR,test,0.26700257,-0.016658737,-0.1069478,-0.95809718,-0.98562625,-0.97742413,-0.96069917,-0.98514001,-0.97354649,-0.90632495
uci_subject_24,lying,UCI_HAR,test,0.26537804,-0.015701247,-0.10872937,-0.96729074,-0.98739051,-0.97961504,-0.9677003,-0.98794379,-0.97736915,-0.93095122
uci_subject_24,lying,UCI_HAR,test,0.29013573,-0.014267256,-0.11329367,-0.98597347,-0.99405303,-0.99091917,-0.98598389,-0.99434068,-0.9902411,-0.93095122
uci_subject_24,lying,UCI_HAR,test,0.26208779,-0.017950341,-0.10541291,-0.99171385,-0.9940835,-0.99078303,-0.99258025,-0.99362561,-0.99043858,-0.9382387
uci_subject_24,lying,UCI_HAR,test,0.28117441,-0.018975183,-0.10809966,-0.98369544,-0.99216379,-0.98650269,-0.98434906,-0.99181043,-0.985894,-0.92770711
uci_subject_24,lying,UCI_HAR,test,0.29854086,-0.016704156,-0.11329842,-0.98811118,-0.99327954,-0.98954566,-0.9883279,-0.99344775,-0.98978527,-0.92770711
uci_subject_24,lying,UCI_HAR,test,0.26710342,-0.0094731717,-0.11519068,-0.98059563,-0.97177826,-0.97230119,-0.98325146,-0.97486644,-0.97341183,-0.93045096
uci_subject_24,lying,UCI_HAR,test,-0.028548375,-0.024652642,-0.013276903,-0.67304438,-0.92292763,-0.71191543,-0.69211952,-0.9264451,-0.70937152,-0.88993864
uci_subject_24,lying,UCI_HAR,test,0.32589404,-0.025249635,-0.11410032,-0.95849272,-0.96423522,-0.97472119,-0.95859268,-0.96352282,-0.97238362,-0.88993864
uci_subject_24,lying,UCI_HAR,test,0.26268394,-0.014464409,-0.10558335,-0.96968838,-0.98241349,-0.98264422,-0.97114932,-0.98137794,-0.98088579,-0.91297121
uci_subject_24,lying,UCI_HAR,test,0.29111532,-0.014618184,-0.1124559,-0.9681794,-0.98261849,-0.98305546,-0.9670952,-0.98256522,-0.98066291,-0.91638056
uci_subject_24,lying,UCI_HAR,test,0.28902216,-0.017801559,-0.11001489,-0.96831735,-0.98395382,-0.97828781,-0.96640504,-0.98487857,-0.97658678,-0.91638056
uci_subject_24,lying,UCI_HAR,test,0.2619115,-0.018955833,-0.1050276,-0.97720146,-0.98709854,-0.982576,-0.9778742,-0.98653912,-0.98260366,-0.91853969
uci_subject_24,lying,UCI_HAR,test,0.28161624,-0.017429494,-0.10726605,-0.97923794,-0.98831614,-0.98544191,-0.98009733,-0.98829304,-0.98495658,-0.91853969
uci_subject_24,lying,UCI_HAR,test,0.26660446,-0.018756385,-0.10282723,-0.98180594,-0.98841659,-0.98802085,-0.98278475,-0.988553,-0.98743212,-0.92284569
uci_subject_24,lying,UCI_HAR,test,0.30055735,-0.015787892,-0.1144226,-0.97084862,-0.98421107,-0.9767317,-0.97043054,-0.98400486,-0.9729777,-0.91547444
uci_subject_24,lying,UCI_HAR,test,0.29115399,-0.014733996,-0.11532355,-0.96644509,-0.98568483,-0.97927759,-0.96485938,-0.98619966,-0.97845802,-0.91547444
uci_subject_24,lying,UCI_HAR,test,0.2496207,-0.01865789,-0.10125164,-0.98296036,-0.99197546,-0.98909348,-0.98368719,-0.99119599,-0.98686717,-0.9384792
uci_subject_24,lying,UCI_HAR,test,0.30195505,-0.016122368,-0.11217744,-0.97326455,-0.98928946,-0.98260481,-0.97298596,-0.98881642,-0.98068936,-0.92040163
uci_subject_24,lying,UCI_HAR,test,0.30600786,-0.014298012,-0.11660922,-0.97694453,-0.99178968,-0.99193917,-0.97681203,-0.99110416,-0.99146954,-0.92040163
uci_subject_24,lying,UCI_HAR,test,0.26089738,-0.017321776,-0.10301052,-0.98865564,-0.99092636,-0.9890764,-0.98981561,-0.99077536,-0.98847153,-0.93255015
uci_subject_24,lying,UCI_HAR,test,0.28419639,-0.018150092,-0.10982713,-0.97919843,-0.98931443,-0.97910092,-0.97882276,-0.98910991,-0.97671875,-0.92241239
uci_subject_24,lying,UCI_HAR,test,0.28849576,-0.016602879,-0.11479092,-0.97932431,-0.98757232,-0.98376254,-0.97995064,-0.98893989,-0.9828666,-0.92241239
uci_subject_24,lying,UCI_HAR,test,0.25486767,-0.017041987,-0.10342222,-0.98647221,-0.98894011,-0.99004877,-0.98640232,-0.99000081,-0.9900386,-0.93591119
uci_subject_24,lying,UCI_HAR,test,0.27052624,-0.017184432,-0.10674087,-0.97947163,-0.98883964,-0.98724847,-0.9784334,-0.98856202,-0.98530856,-0.9304993
uci_subject_24,walking,UCI_HAR,test,0.23715512,-0.046892662,-0.12433661,-0.55538958,-0.24152339,-0.28685246,-0.56630706,-0.28606208,-0.30945794,-0.4323108
uci_subject_24,walking,UCI_HAR,test,0.29199522,-0.013513213,-0.099457613,-0.48995567,-0.11596848,-0.29817017,-0.50501076,-0.1985927,-0.3010161,-0.43197602
uci_subject_24,walking,UCI_HAR,test,0.34922518,-0.020739146,-0.080202929,-0.44239148,-0.099723344,-0.32235584,-0.4538027,-0.16781781,-0.30978889,-0.40762339
uci_subject_24,walking,UCI_HAR,test,0.31826063,-0.026478525,-0.097171008,-0.46457249,-0.068086575,-0.27049508,-0.47267965,-0.11658019,-0.26499382,-0.40762339
uci_subject_24,walking,UCI_HAR,test,0.26763307,-0.026982697,-0.12889135,-0.47190048,-0.085049971,-0.26861585,-0.47192539,-0.14918661,-0.25040966,-0.50290134
uci_subject_24,walking,UCI_HAR,test,0.27233944,-0.036933357,-0.13370934,-0.46288636,-0.14386474,-0.29932421,-0.46730232,-0.19489495,-0.27799372,-0.47554194
uci_subject_24,walking,UCI_HAR,test,0.28653666,-0.035690061,-0.12558932,-0.47964697,-0.14881894,-0.22965474,-0.49225724,-0.1764444,-0.22569046,-0.42545418
uci_subject_24,walking,UCI_HAR,test,0.27707062,-0.016982906,-0.098415348,-0.47513202,-0.1794917,-0.23932144,-0.47898399,-0.22722996,-0.22984375,-0.40025301
uci_subject_24,walking,UCI_HAR,test,0.24406017,-0.049860856,-0.11575886,-0.52578133,-0.19745678,-0.33301008,-0.53691194,-0.2330694,-0.32973576,-0.40025301
uci_subject_24,walking,UCI_HAR,test,0.27008436,-0.040305456,-0.13114994,-0.53057408,-0.1644351,-0.33418809,-0.56155782,-0.19578282,-0.3362156,-0.39578937
uci_subject_24,walking,UCI_HAR,test,0.28733874,0.013845443,-0.097011054,-0.4521023,-0.1453484,-0.3011208,-0.48338248,-0.21364104,-0.28800543,-0.34765969
uci_subject_24,walking,UCI_HAR,test,0.23041443,0.0084547635,-0.089006236,-0.40981593,-0.10594388,-0.21031852,-0.42092024,-0.17588715,-0.23012451,-0.34765969
uci_subject_24,walking,UCI_HAR,test,0.24294921,-0.0088280653,-0.10430293,-0.40984615,-0.13673217,-0.22256171,-0.41929849,-0.18916945,-0.24031935,-0.37842346
uci_subject_24,walking,UCI_HAR,test,0.28206481,-0.0012129628,-0.10788985,-0.41402088,-0.15853649,-0.33879877,-0.43073396,-0.21313694,-0.3234946,-0.37842346
uci_subject_24,walking,UCI_HAR,test,0.26077756,-0.065863682,-0.10383723,-0.50639537,-0.2366549,-0.26715357,-0.52776301,-0.23794829,-0.27790808,-0.38761496
uci_subject_24,walking,UCI_HAR,test,0.25858716,-0.006958461,-0.094028956,-0.48582481,-0.25562715,-0.28763883,-0.49442,-0.26282374,-0.29237522,-0.49205167
uci_subject_24,walking,UCI_HAR,test,0.2690731,0.001729005,-0.076216579,-0.48837892,-0.21713962,-0.24118765,-0.48857802,-0.25476019,-0.26160749,-0.49426252
uci_subject_24,walking,UCI_HAR,test,0.28179668,-0.022418983,-0.098580064,-0.46288744,-0.16880224,-0.27022436,-0.45932403,-0.21024425,-0.27214472,-0.42838132
uci_subject_24,walking,UCI_HAR,test,0.2816345,-0.011462283,-0.11348926,-0.48548669,-0.16624487,-0.29780256,-0.49324594,-0.22279919,-0.31431887,-0.38846144
uci_subject_24,walking,UCI_HAR,test,0.31054842,-0.021330544,-0.096886575,-0.50299219,-0.1544645,-0.29626811,-0.50624168,-0.21504626,-0.33253373,-0.38846144
uci_subject_24,walking,UCI_HAR,test,0.31387308,-0.017820019,-0.088787107,-0.48664228,-0.11823741,-0.26323265,-0.49029129,-0.17441701,-0.27909242,-0.47420758
uci_subject_24,walking,UCI_HAR,test,0.31515411,-0.021472422,-0.12327111,-0.46830427,-0.090995607,-0.25312158,-0.47729715,-0.15450042,-0.25693605,-0.48504501
uci_subject_24,walking,UCI_HAR,test,0.29229921,-0.039262676,-0.12025569,-0.45003733,-0.13330199,-0.26166629,-0.45803645,-0.18708771,-0.25457528,-0.48504501
uci_subject_24,walking,UCI_HAR,test,0.25205458,-0.035983234,-0.12846922,-0.4368435,-0.15363541,-0.22374076,-0.45071139,-0.16938197,-0.21425642,-0.48231124
uci_subject_24,walking,UCI_HAR,test,0.26514169,-0.027666979,-0.11498874,-0.44614258,-0.13305927,-0.26706684,-0.4637122,-0.15534544,-0.27594688,-0.39289149
uci_subject_24,walking,UCI_HAR,test,0.25917245,-0.0084079199,-0.083011953,-0.48330257,-0.13020929,-0.30584203,-0.48839345,-0.1812967,-0.30126208,-0.39289149
uci_subject_24,walking,UCI_HAR,test,0.24879853,-0.015695327,-0.10380056,-0.5101875,-0.11177271,-0.32237542,-0.50780227,-0.18280397,-0.32015577,-0.46304751
uci_subject_24,walking,UCI_HAR,test,0.2472901,-0.024840287,-0.14138785,-0.59327507,-0.12444382,-0.42765457,-0.61410969,-0.19608041,-0.43078978,-0.5086399
uci_subject_24,walking,UCI_HAR,test,0.27714931,0.0037089737,-0.11374186,-0.59410396,-0.09330189,-0.44102516,-0.62608864,-0.13695485,-0.42445963,-0.51428059
uci_subject_24,walking,UCI_HAR,test,0.28704408,-0.056452461,-0.13942428,-0.60977128,-0.16051805,-0.35527444,-0.64511825,-0.18616728,-0.32365819,-0.51428059
uci_subject_24,climbing_down,UCI_HAR,test,0.24002891,-0.015075161,-0.10149407,-0.044984089,-0.18679905,-0.25386046,-0.08507352,-0.20599085,-0.2423548,0.20155034
uci_subject_24,climbing_down,UCI_HAR,test,0.18748729,0.0088991374,-0.12168454,-0.021580552,-0.21351825,-0.17407392,-0.066169784,-0.26514685,-0.18948695,0.29120568
uci_subject_24,climbing_down,UCI_HAR,test,0.41932188,-0.0055686595,-0.12412037,-0.064749809,-0.039213508,-0.25402754,-0.11526467,-0.098660362,-0.2838535,0.29120568
uci_subject_24,climbing_down,UCI_HAR,test,0.30864492,-0.048536944,-0.12617575,-0.10258875,-0.084721818,-0.2566599,-0.15550132,-0.14994444,-0.27009364,0.13629911
uci_subject_24,climbing_down,UCI_HAR,test,0.24933956,-0.025495661,-0.09580414,-0.050266359,-0.22479898,-0.1865115,-0.10678413,-0.26396779,-0.22672449,0.2281099
uci_subject_24,climbing_down,UCI_HAR,test,0.27245607,0.033767701,-0.078809497,-0.1141043,-0.037444775,-0.2716532,-0.1625543,-0.11959859,-0.3211082,0.2281099
uci_subject_24,climbing_down,UCI_HAR,test,0.13719152,-0.010365829,-0.13192655,-0.20712255,-0.015212012,-0.3656883,-0.23973166,-0.10886204,-0.37138799,0.016114139
uci_subject_24,climbing_down,UCI_HAR,test,0.26202918,-0.033931785,-0.093762225,-0.13552239,-0.18389135,-0.39243124,-0.16312026,-0.24355182,-0.37352622,0.15947792
uci_subject_24,climbing_down,UCI_HAR,test,0.29784314,-0.020465225,-0.063956384,-0.10363194,-0.22168143,-0.34159789,-0.13685904,-0.28415546,-0.34347519,0.19252231
uci_subject_24,climbing_down,UCI_HAR,test,0.40063298,-0.05009544,-0.15473198,-0.10264499,-0.14488446,-0.27416404,-0.1516669,-0.1733439,-0.26978345,0.19252231
uci_subject_24,climbing_down,UCI_HAR,test,0.2520548,-0.032970709,-0.053227262,-0.024842814,-0.082742101,-0.3034602,-0.069685726,-0.12217237,-0.3096848,0.334692
uci_subject_24,climbing_down,UCI_HAR,test,0.26508228,-0.008829066,-0.13128172,-0.038638252,-0.031875836,-0.15500517,-0.069045822,-0.068312559,-0.17651195,0.2703224
uci_subject_24,climbing_down,UCI_HAR,test,0.31939731,0.0053378255,-0.14209443,-0.094514568,0.069755761,-0.088572184,-0.12590263,0.033220419,-0.10807943,0.2703224
uci_subject_24,climbing_down,UCI_HAR,test,0.288844,-0.028097381,-0.09429379,-0.062323877,0.11426004,-0.18987059,-0.11417903,0.039307144,-0.20657785,0.32988906
uci_subject_24,climbing_down,UCI_HAR,test,0.31093373,-0.022178521,-0.071939127,-0.051238234,0.050159461,-0.17607101,-0.11654999,-0.02285554,-0.19601215,0.32988906
uci_subject_24,climbing_down,UCI_HAR,test,0.42496759,-0.01535043,-0.12577943,-0.1469169,0.024181581,-0.24988924,-0.20526943,-0.023008222,-0.27339289,0.25909106
uci_subject_24,climbing_down,UCI_HAR,test,0.35681978,-0.019191955,-0.14146964,-0.16271174,-0.060195308,-0.25188941,-0.20316729,-0.10227214,-0.29816419,0.13669114
uci_subject_24,climbing_down,UCI_HAR,test,0.27701714,-0.0050341458,-0.091358654,-0.02969407,-0.10315911,-0.16863794,-0.065707146,-0.18504088,-0.2114703,0.19222099
uci_subject_24,climbing_down,UCI_HAR,test,0.28905798,-0.012673025,-0.12602041,-0.034534952,-0.095760021,-0.1628254,-0.062661779,-0.18866993,-0.17033777,0.19222099
uci_subject_24,climbing_up,UCI_HAR,test,0.06542056,-0.13433575,-0.090421478,-0.37082987,-0.11638473,-0.28479761,-0.45859166,-0.11805774,-0.30332535,-0.0035770856
uci_subject_24,climbing_up,UCI_HAR,test,0.2597209,-0.030785936,-0.09571178,-0.3111553,-0.19230933,-0.25360169,-0.40154848,-0.2246063,-0.29990482,-0.0035770856
uci_subject_24,climbing_up,UCI_HAR,test,0.33535362,-0.077075148,-0.067901127,-0.36055476,-0.10563135,-0.28282314,-0.4264945,-0.17493241,-0.27752304,-0.11618802
uci_subject_24,climbing_up,UCI_HAR,test,0.36371378,-0.065687464,-0.085364211,-0.3589206,-0.11281907,-0.3179961,-0.405174,-0.18616435,-0.30786807,-0.093601872
uci_subject_24,climbing_up,UCI_HAR,test,0.31489462,0.023157142,-0.14361376,-0.31030963,-0.15802556,-0.3263749,-0.37879508,-0.21445195,-0.3792192,-0.093601872
uci_subject_24,climbing_up,UCI_HAR,test,0.1937673,0.043147904,-0.15433455,-0.35638698,-0.17302789,-0.26404888,-0.43396119,-0.18006732,-0.3032039,-0.16837528
uci_subject_24,climbing_up,UCI_HAR,test,0.19058591,-0.012548649,-0.15187803,-0.37865466,-0.080092152,-0.21901495,-0.4426613,-0.12092009,-0.27111433,-0.16326484
uci_subject_24,climbing_up,UCI_HAR,test,0.3015675,0.0092640652,-0.16328098,-0.33061145,-0.037116471,-0.24490084,-0.39137192,-0.068537883,-0.30187258,-0.16326484
uci_subject_24,climbing_up,UCI_HAR,test,0.38470936,0.020491924,-0.11254493,-0.32524857,-0.15960932,-0.25221884,-0.40926514,-0.16165561,-0.31333173,-0.0725732
uci_subject_24,climbing_up,UCI_HAR,test,0.37657694,-0.01808126,-0.10989576,-0.31438207,-0.15207082,-0.2136226,-0.39359422,-0.18059958,-0.26553032,-0.0725732
uci_subject_24,climbing_up,UCI_HAR,test,0.29743408,-0.045269757,-0.19059589,-0.36052074,-0.16458014,-0.18863626,-0.41482124,-0.23885482,-0.23516404,-0.14916572
uci_subject_24,climbing_up,UCI_HAR,test,0.25332342,-0.024864887,-0.17014551,-0.30771345,-0.18857948,-0.14131034,-0.37742629,-0.22604849,-0.22053765,0.092016633
uci_subject_24,climbing_up,UCI_HAR,test,0.20810191,-0.008045775,-0.075869732,-0.32304454,-0.095883774,-0.21767822,-0.42482357,-0.13010228,-0.32274066,0.092016633
uci_subject_24,climbing_up,UCI_HAR,test,0.14414919,-0.039857812,-0.045135353,-0.35468712,-0.015796789,-0.23341463,-0.46507708,-0.03637131,-0.32734012,-0.017856176
uci_subject_24,climbing_up,UCI_HAR,test,0.23085229,-0.042285637,-0.089920446,-0.30934719,-0.079126224,-0.15172668,-0.39111005,-0.087047743,-0.25666415,0.05624425
uci_subject_24,climbing_up,UCI_HAR,test,0.29622073,-0.052291834,-0.11549157,-0.28400008,-0.11011039,-0.23459223,-0.35981454,-0.13637516,-0.29092328,0.05624425
uci_subject_24,climbing_up,UCI_HAR,test,0.35729791,-0.044599067,-0.12953199,-0.31449707,-0.055580004,-0.17309021,-0.38596385,-0.057524903,-0.21682743,0.026249103
uci_subject_24,climbing_up,UCI_HAR,test,0.34432823,0.0047928061,-0.12245254,-0.31998735,-0.066676553,-0.18180295,-0.38040351,-0.071025399,-0.24455888,-0.11686742
uci_subject_24,climbing_up,UCI_HAR,test,0.28364365,-0.0079582238,-0.11901821,-0.30855778,-0.080391991,-0.21147606,-0.36891851,-0.097063422,-0.30123115,-0.11686742
uci_subject_24,climbing_up,UCI_HAR,test,0.20698753,0.024601844,-0.10394015,-0.36464997,-0.1693781,-0.2158136,-0.44929456,-0.18595652,-0.3261985,-0.17565172
uci_subject_24,climbing_down,UCI_HAR,test,0.39280391,-0.017788124,-0.090166249,-0.096349159,-0.1743676,-0.25668624,-0.15298714,-0.20780931,-0.26525259,0.48567961
uci_subject_24,climbing_down,UCI_HAR,test,0.30116156,-0.03003433,-0.12033348,-0.05618076,-0.15175348,-0.25484848,-0.093334487,-0.20679634,-0.27533171,0.48567961
uci_subject_24,climbing_down,UCI_HAR,test,0.2882145,0.011492981,-0.15545331,-0.063550396,-0.035160094,-0.2300589,-0.09311936,-0.11698684,-0.25869618,0.16037408
uci_subject_24,climbing_down,UCI_HAR,test,0.11486635,-0.00042675471,-0.11690382,-0.18954416,0.078012301,-0.31248871,-0.268158,-0.047631973,-0.34197208,0.16037408
uci_subject_24,climbing_down,UCI_HAR,test,0.12697024,-0.013276209,-0.073441499,-0.17381563,0.041540232,-0.34251309,-0.25315595,-0.093577772,-0.35015467,0.28577251
uci_subject_24,climbing_down,UCI_HAR,test,0.36394272,-0.022211597,-0.12543711,-0.041179848,0.020777349,-0.24360689,-0.11351878,-0.12040037,-0.22170863,0.41150577
uci_subject_24,climbing_down,UCI_HAR,test,0.3310437,-0.063978852,-0.11733337,-0.0680016,0.15643055,-0.31705985,-0.14892204,0.070106829,-0.29086759,0.41150577
uci_subject_24,climbing_down,UCI_HAR,test,0.27225878,-0.0075792618,-0.072642371,-0.072558636,0.0054720967,-0.22539964,-0.16111812,-0.074186919,-0.28095647,0.40261529
uci_subject_24,climbing_down,UCI_HAR,test,0.27727055,0.0010843479,-0.074001118,-0.068522771,-0.24505904,-0.14455223,-0.1487308,-0.30318695,-0.19891183,0.40261529
uci_subject_24,climbing_up,UCI_HAR,test,0.30563139,-0.052701688,-0.15568392,-0.34307826,-0.15125025,-0.17729622,-0.38322754,-0.1819888,-0.28732528,-0.10821583
uci_subject_24,climbing_up,UCI_HAR,test,0.32144303,-0.023799295,-0.11969513,-0.3365484,-0.18330689,-0.15429697,-0.3963422,-0.22440942,-0.22078627,-0.073510319
uci_subject_24,climbing_up,UCI_HAR,test,0.26741287,-0.021595924,-0.070549618,-0.32342566,-0.11804158,-0.32390661,-0.39546849,-0.12962323,-0.33574136,0.053515884
uci_subject_24,climbing_up,UCI_HAR,test,0.14714555,-0.046907851,-0.06933821,-0.3486862,0.018056999,-0.36471586,-0.43719865,0.019297193,-0.41123969,0.053515884
uci_subject_24,climbing_up,UCI_HAR,test,0.19227459,-0.033642566,-0.10594911,-0.35484079,-0.092504346,-0.31290968,-0.43357927,-0.088741465,-0.33605968,-0.041623509
uci_subject_24,climbing_up,UCI_HAR,test,0.31015462,-0.05339125,-0.099108716,-0.28786635,-0.14058918,-0.21508773,-0.35608315,-0.14877483,-0.23205733,0.18536146
